latitud,longitud
-9.322639488,-66.81375548
-9.314601,-66.812906
-9.314601,-66.812906
-9.307376758,-66.81367729
-9.300152516,-66.81444858
-9.292928274,-66.81521987
-9.285704032,-66.81599116
-9.27847979,-66.81676246
-9.271255548,-66.81753375
-9.264031306,-66.81830504
-9.256807064,-66.81907633
-9.249582822,-66.81984762
-9.24235858,-66.82061891
-9.235134338,-66.8213902
-9.227910096,-66.82216149
-9.220685854,-66.82293278
-9.213461612,-66.82370407
-9.20623737,-66.82447537
-9.199013128,-66.82524666
-9.191788886,-66.82601795
-9.184564644,-66.82678924
-9.177340402,-66.82756053
-9.17011616,-66.82833182
-9.162891918,-66.82910311
-9.155667676,-66.8298744
-9.148443434,-66.83064569
-9.141219192,-66.83141698
-9.13399495,-66.83218828
-9.126770708,-66.83295957
-9.119546466,-66.83373086
-9.112322224,-66.83450215
-9.105097982,-66.83527344
-9.09787374,-66.83604473
-9.090649498,-66.83681602
-9.083425256,-66.83758731
-9.076201014,-66.8383586
-9.068976772,-66.83912989
-9.06175253,-66.83990119
-9.054528288,-66.84067248
-9.047304046,-66.84144377
-9.040079804,-66.84221506
-9.032855562,-66.84298635
-9.02563132,-66.84375764
-9.018407078,-66.84452893
-9.011182836,-66.84530022
-9.003958594,-66.84607151
-8.996734352,-66.8468428
-8.98951011,-66.84761409
-8.982285868,-66.84838539
-8.975061626,-66.84915668
-8.967837384,-66.84992797
-8.960613142,-66.85069926
-8.9533889,-66.85147055
-8.946164658,-66.85224184
-8.938940416,-66.85301313
-8.931716174,-66.85378442
-8.924491932,-66.85455571
-8.91726769,-66.855327
-8.910043448,-66.8560983
-8.902819206,-66.85686959
-8.895594964,-66.85764088
-8.888370722,-66.85841217
-8.88114648,-66.85918346
-8.873922238,-66.85995475
-8.866697996,-66.86072604
-8.859473754,-66.86149733
-8.852249512,-66.86226862
-8.84502527,-66.86303992
-8.837801028,-66.86381121
-8.830576786,-66.8645825
-8.823352544,-66.86535379
-8.816128302,-66.86612508
-8.80890406,-66.86689637
-8.801679818,-66.86766766
-8.794455576,-66.86843895
-8.787231334,-66.86921024
-8.780007092,-66.86998153
-8.77278285,-66.87075283
-8.765558608,-66.87152412
-8.758334366,-66.87229541
-8.751110124,-66.8730667
-8.743885882,-66.87383799
-8.73666164,-66.87460928
-8.729437398,-66.87538057
-8.722213156,-66.87615186
-8.714988914,-66.87692315
-8.707764672,-66.87769444
-8.70054043,-66.87846573
-8.693316188,-66.87923703
-8.686091946,-66.88000832
-8.678867704,-66.88077961
-8.671643462,-66.8815509
-8.66441922,-66.88232219
-8.657194978,-66.88309348
-8.649970736,-66.88386477
-8.642746494,-66.88463606
-8.635522252,-66.88540735
-8.62829801,-66.88617865
-8.621073768,-66.88694994
-8.613849526,-66.88772123
-8.606625284,-66.88849252
-8.599401042,-66.88926381
-8.5921768,-66.8900351
-8.584952558,-66.89080639
-8.577728316,-66.89157768
-8.570504074,-66.89234897
-8.563279832,-66.89312026
-8.55605559,-66.89389156
-8.548831348,-66.89466285
-8.541607106,-66.89543414
-8.534382864,-66.89620543
-8.527158622,-66.89697672
-8.51993438,-66.89774801
-8.512710138,-66.8985193
-8.505485896,-66.89929059
-8.498261654,-66.90006188
-8.491037412,-66.90083317
-8.48381317,-66.90160447
-8.476588928,-66.90237576
-8.469364686,-66.90314705
-8.462140444,-66.90391834
-8.454916202,-66.90468963
-8.44769196,-66.90546092
-8.440467718,-66.90623221
-8.433243476,-66.9070035
-8.426019234,-66.90777479
-8.418794992,-66.90854608
-8.41157075,-66.90931738
-8.404346508,-66.91008867
-8.397122266,-66.91085996
-8.389898024,-66.91163125
-8.382673782,-66.91240254
-8.37544954,-66.91317383
-8.368225298,-66.91394512
-8.361001056,-66.91471641
-8.353776814,-66.9154877
-8.346552572,-66.91625899
-8.33932833,-66.91703029
-8.332104088,-66.91780158
-8.324879846,-66.91857287
-8.317655604,-66.91934416
-8.310431362,-66.92011545
-8.30320712,-66.92088674
-8.295982878,-66.92165803
-8.288758636,-66.92242932
-8.281534394,-66.92320061
-8.274310152,-66.9239719
-8.26708591,-66.92474319
-8.259861668,-66.92551449
-8.252637426,-66.92628578
-8.245413184,-66.92705707
-8.238188942,-66.92782836
-8.2309647,-66.92859965
-8.223740458,-66.92937094
-8.216516216,-66.93014223
-8.209291974,-66.93091352
-8.202067732,-66.93168481
-8.19484349,-66.93245611
-8.187619248,-66.9332274
-8.180395006,-66.93399869
-8.173170764,-66.93476998
-8.165946522,-66.93554127
-8.15872228,-66.93631256
-8.151498038,-66.93708385
-8.144273796,-66.93785514
-8.137049554,-66.93862643
-8.129825312,-66.93939772
-8.12260107,-66.94016902
-8.115376828,-66.94094031
-8.108152586,-66.9417116
-8.100928344,-66.94248289
-8.093704102,-66.94325418
-8.08647986,-66.94402547
-8.079255618,-66.94479676
-8.072031376,-66.94556805
-8.064807134,-66.94633934
-8.057582892,-66.94711063
-8.05035865,-66.94788192
-8.043134408,-66.94865322
-8.035910166,-66.94942451
-8.028685924,-66.9501958
-8.021461682,-66.95096709
-8.01423744,-66.95173838
-8.007013198,-66.95250967
-7.999788956,-66.95328096
-7.992564714,-66.95405225
-7.985340472,-66.95482354
-7.97811623,-66.95559484
-7.970891988,-66.95636613
-7.963667746,-66.95713742
-7.956443504,-66.95790871
-7.949219262,-66.95868
-7.94199502,-66.95945129
-7.934770778,-66.96022258
-7.927546536,-66.96099387
-7.920322294,-66.96176516
-7.913098052,-66.96253645
-7.90587381,-66.96330775
-7.898649568,-66.96407904
-7.891425326,-66.96485033
-7.884201084,-66.96562162
-7.876976842,-66.96639291
-7.8697526,-66.9671642
-7.862528358,-66.96793549
-7.855304116,-66.96870678
-7.848079874,-66.96947807
-7.840855632,-66.97024936
-7.83363139,-66.97102066
-7.826407148,-66.97179195
-7.819182906,-66.97256324
-7.811958664,-66.97333453
-7.804734422,-66.97410582
-7.79751018,-66.97487711
-7.790285938,-66.9756484
-7.783061696,-66.97641969
-7.775837454,-66.97719098
-7.768613212,-66.97796227
-7.76138897,-66.97873357
-7.754164728,-66.97950486
-7.746940486,-66.98027615
-7.739716244,-66.98104744
-7.732492002,-66.98181873
-7.72526776,-66.98259002
-7.718043518,-66.98336131
-7.710819276,-66.9841326
-7.703595034,-66.98490389
-7.696370792,-66.98567518
-7.68914655,-66.98644648
-7.681922308,-66.98721777
-7.674698066,-66.98798906
-7.667473824,-66.98876035
-7.660249582,-66.98953164
-7.65302534,-66.99030293
-7.645801098,-66.99107422
-7.638576856,-66.99184551
-7.631352614,-66.9926168
-7.624128372,-66.99338809
-7.61690413,-66.99415939
-7.609679888,-66.99493068
-7.602455646,-66.99570197
-7.595231404,-66.99647326
-7.588007162,-66.99724455
-7.58078292,-66.99801584
-7.573558678,-66.99878713
-7.566334436,-66.99955842
-7.559110194,-67.00032971
-7.551885952,-67.001101
-7.54466171,-67.0018723
-7.537437468,-67.00264359
-7.530213226,-67.00341488
-7.522988984,-67.00418617
-7.515764742,-67.00495746
-7.5085405,-67.00572875
-7.501316258,-67.00650004
-7.494092016,-67.00727133
-7.486867774,-67.00804262
-7.479643532,-67.00881391
-7.47241929,-67.0095852
-7.465195048,-67.0103565
-7.457970806,-67.01112779
-7.450746564,-67.01189908
-7.443522322,-67.01267037
-7.43629808,-67.01344166
-7.429073838,-67.01421295
-7.421849596,-67.01498424
-7.414625354,-67.01575553
-7.407401112,-67.01652682
-7.40017687,-67.01729812
-7.392952628,-67.01806941
-7.385728386,-67.0188407
-7.378504144,-67.01961199
-7.371279902,-67.02038328
-7.36405566,-67.02115457
-7.356831418,-67.02192586
-7.349607176,-67.02269715
-7.342382934,-67.02346844
-7.335158692,-67.02423973
-7.32793445,-67.02501103
-7.320710208,-67.02578232
-7.313485966,-67.02655361
-7.306261724,-67.0273249
-7.299037482,-67.02809619
-7.29181324,-67.02886748
-7.284588998,-67.02963877
-7.277364756,-67.03041006
-7.270140514,-67.03118135
-7.262916272,-67.03195264
-7.25569203,-67.03272394
-7.248467788,-67.03349523
-7.241243546,-67.03426652
-7.234019304,-67.03503781
-7.226795062,-67.0358091
-7.21957082,-67.03658039
-7.212346578,-67.03735168
-7.205122336,-67.03812297
-7.197898094,-67.03889426
-7.190673852,-67.03966555
-7.18344961,-67.04043685
-7.176225368,-67.04120814
-7.169001126,-67.04197943
-7.161776884,-67.04275072
-7.154552642,-67.04352201
-7.1473284,-67.0442933
-7.140104158,-67.04506459
-7.132879916,-67.04583588
-7.125655674,-67.04660717
-7.118431432,-67.04737846
-7.11120719,-67.04814976
-7.103982948,-67.04892105
-7.096758706,-67.04969234
-7.089534464,-67.05046363
-7.082310222,-67.05123492
-7.07508598,-67.05200621
-7.067861738,-67.0527775
-7.060637496,-67.05354879
-7.053413254,-67.05432008
-7.046189012,-67.05509137
-7.03896477,-67.05586267
-7.031740528,-67.05663396
-7.024516286,-67.05740525
-7.017292044,-67.05817654
-7.010067802,-67.05894783
-7.00284356,-67.05971912
-6.995619318,-67.06049041
-6.988395076,-67.0612617
-6.981170834,-67.06203299
-6.973946592,-67.06280428
-6.96672235,-67.06357558
-6.959498108,-67.06434687
-6.952273866,-67.06511816
-6.945049624,-67.06588945
-6.937825382,-67.06666074
-6.93060114,-67.06743203
-6.923376898,-67.06820332
-6.916152656,-67.06897461
-6.908928414,-67.0697459
-6.901704172,-67.07051719
-6.89447993,-67.07128849
-6.887255688,-67.07205978
-6.880031446,-67.07283107
-6.872807204,-67.07360236
-6.865582962,-67.07437365
-6.85835872,-67.07514494
-6.851134478,-67.07591623
-6.843910236,-67.07668752
-6.836685994,-67.07745881
-6.829461752,-67.0782301
-6.82223751,-67.0790014
-6.815013268,-67.07977269
-6.807789026,-67.08054398
-6.800564784,-67.08131527
-6.793340542,-67.08208656
-6.7861163,-67.08285785
-6.778892058,-67.08362914
-6.771667816,-67.08440043
-6.764443574,-67.08517172
-6.757219332,-67.08594301
-6.74999509,-67.08671431
-6.742770848,-67.0874856
-6.735546606,-67.08825689
-6.728322364,-67.08902818
-6.721098122,-67.08979947
-6.71387388,-67.09057076
-6.706649638,-67.09134205
-6.699425396,-67.09211334
-6.692201154,-67.09288463
-6.684976912,-67.09365592
-6.67775267,-67.09442722
-6.670528428,-67.09519851
-6.663304186,-67.0959698
-6.656079944,-67.09674109
-6.648855702,-67.09751238
-6.64163146,-67.09828367
-6.634407218,-67.09905496
-6.627182976,-67.09982625
-6.619958734,-67.10059754
-6.612734492,-67.10136883
-6.60551025,-67.10214013
-6.598286008,-67.10291142
-6.591061766,-67.10368271
-6.583837524,-67.104454
-6.576613282,-67.10522529
-6.56938904,-67.10599658
-6.562164798,-67.10676787
-6.554940556,-67.10753916
-6.547716314,-67.10831045
-6.540492072,-67.10908174
-6.53326783,-67.10985304
-6.526043588,-67.11062433
-6.518819346,-67.11139562
-6.511595104,-67.11216691
-6.504370862,-67.1129382
-6.49714662,-67.11370949
-6.489922378,-67.11448078
-6.482698136,-67.11525207
-6.475473894,-67.11602336
-6.468249652,-67.11679465
-6.46102541,-67.11756595
-6.453801168,-67.11833724
-6.446576926,-67.11910853
-6.439352684,-67.11987982
-6.432128442,-67.12065111
-6.4249042,-67.1214224
-6.417679958,-67.12219369
-6.410455716,-67.12296498
-6.403231474,-67.12373627
-6.396007232,-67.12450756
-6.38878299,-67.12527886
-6.381558748,-67.12605015
-6.374334506,-67.12682144
-6.367110264,-67.12759273
-6.359886022,-67.12836402
-6.35266178,-67.12913531
-6.345437538,-67.1299066
-6.338213296,-67.13067789
-6.330989054,-67.13144918
-6.323764812,-67.13222047
-6.31654057,-67.13299176
-6.309316328,-67.13376306
-6.302092086,-67.13453435
-6.294867844,-67.13530564
-6.287643602,-67.13607693
-6.28041936,-67.13684822
-6.273195118,-67.13761951
-6.265970876,-67.1383908
-6.258746634,-67.13916209
-6.251522392,-67.13993338
-6.24429815,-67.14070467
-6.237073908,-67.14147597
-6.229849666,-67.14224726
-6.222625424,-67.14301855
-6.215401182,-67.14378984
-6.20817694,-67.14456113
-6.200952698,-67.14533242
-6.193728456,-67.14610371
-6.186504214,-67.146875
-6.179279972,-67.14764629
-6.17205573,-67.14841758
-6.164831488,-67.14918888
-6.157607246,-67.14996017
-6.150383004,-67.15073146
-6.143158762,-67.15150275
-6.13593452,-67.15227404
-6.128710278,-67.15304533
-6.121486036,-67.15381662
-6.114261794,-67.15458791
-6.107037552,-67.1553592
-6.09981331,-67.1561305
-6.092589068,-67.15690179
-6.085364826,-67.15767308
-6.078140584,-67.15844437
-6.070916342,-67.15921566
-6.0636921,-67.15998695
-6.056467858,-67.16075824
-6.049243616,-67.16152953
-6.042019374,-67.16230082
-6.034795132,-67.16307211
-6.02757089,-67.16384341
-6.020346648,-67.1646147
-6.013122406,-67.16538599
-6.005898164,-67.16615728
-5.998673922,-67.16692857
-5.99144968,-67.16769986
-5.984225438,-67.16847115
-5.977001196,-67.16924244
-5.969776954,-67.17001373
-5.962552712,-67.17078502
-5.95532847,-67.17155632
-5.948104228,-67.17232761
-5.940879986,-67.1730989
-5.933655744,-67.17387019
-5.926431502,-67.17464148
-5.91920726,-67.17541277
-5.911983018,-67.17618406
-5.904758776,-67.17695535
-5.897534534,-67.17772664
-5.890310292,-67.17849793
-5.88308605,-67.17926923
-5.875861808,-67.18004052
-5.868637566,-67.18081181
-5.861413324,-67.1815831
-5.854189082,-67.18235439
-5.84696484,-67.18312568
-5.839740598,-67.18389697
-5.832516356,-67.18466826
-5.825292114,-67.18543955
-5.818067872,-67.18621084
-5.81084363,-67.18698214
-5.803619388,-67.18775343
-5.796395146,-67.18852472
-5.789170904,-67.18929601
-5.781946662,-67.1900673
-5.77472242,-67.19083859
-5.767498178,-67.19160988
-5.760273936,-67.19238117
-5.753049694,-67.19315246
-5.745825452,-67.19392375
-5.73860121,-67.19469505
-5.731376968,-67.19546634
-5.724152726,-67.19623763
-5.716928484,-67.19700892
-5.709704242,-67.19778021
-5.70248,-67.1985515
-5.695255758,-67.19932279
-5.688031516,-67.20009408
-5.680807274,-67.20086537
-5.673583032,-67.20163666
-5.66635879,-67.20240796
-5.659134548,-67.20317925
-5.651910306,-67.20395054
-5.644686064,-67.20472183
-5.637461822,-67.20549312
-5.63023758,-67.20626441
-5.623013338,-67.2070357
-5.615789096,-67.20780699
-5.608564854,-67.20857828
-5.601340612,-67.20934957
-5.59411637,-67.21012087
-5.586892128,-67.21089216
-5.579667886,-67.21166345
-5.572443644,-67.21243474
-5.565219402,-67.21320603
-5.55799516,-67.21397732
-5.550770918,-67.21474861
-5.543546676,-67.2155199
-5.536322434,-67.21629119
-5.529098192,-67.21706248
-5.52187395,-67.21783377
-5.514649708,-67.21860507
-5.507425466,-67.21937636
-5.500201224,-67.22014765
-5.492976982,-67.22091894
-5.48575274,-67.22169023
-5.478528498,-67.22246152
-5.471304256,-67.22323281
-5.464080014,-67.2240041
-5.456855772,-67.22477539
-5.44963153,-67.22554669
-5.442407288,-67.22631798
-5.435183046,-67.22708927
-5.427958804,-67.22786056
-5.420734562,-67.22863185
-5.41351032,-67.22940314
-5.406286078,-67.23017443
-5.399061836,-67.23094572
-5.391837594,-67.23171701
-5.384613352,-67.2324883
-5.37738911,-67.23325959
-5.370164868,-67.23403089
-5.362940626,-67.23480218
-5.355716384,-67.23557347
-5.348492142,-67.23634476
-5.3412679,-67.23711605
-5.334043658,-67.23788734
-5.326819416,-67.23865863
-5.319595174,-67.23942992
-5.312370932,-67.24020121
-5.30514669,-67.24097251
-5.297922448,-67.2417438
-5.290698206,-67.24251509
-5.283473964,-67.24328638
-5.276249722,-67.24405767
-5.26902548,-67.24482896
-5.261801238,-67.24560025
-5.254576996,-67.24637154
-5.247352754,-67.24714283
-5.240128512,-67.24791412
-5.23290427,-67.24868542
-5.225680028,-67.24945671
-5.218455786,-67.250228
-5.211231544,-67.25099929
-5.204007302,-67.25177058
-5.19678306,-67.25254187
-5.189558818,-67.25331316
-5.182334576,-67.25408445
-5.175110334,-67.25485574
-5.167886092,-67.25562703
-5.16066185,-67.25639833
-5.153437608,-67.25716962
-5.146213366,-67.25794091
-5.138989124,-67.2587122
-5.131764882,-67.25948349
-5.12454064,-67.26025478
-5.117316398,-67.26102607
-5.110092156,-67.26179736
-5.102867914,-67.26256865
-5.095643672,-67.26333994
-5.08841943,-67.26411123
-5.081195188,-67.26488253
-5.073970946,-67.26565382
-5.066746704,-67.26642511
-5.059522462,-67.2671964
-5.05229822,-67.26796769
-5.045073978,-67.26873898
-5.037849736,-67.26951027
-5.030625494,-67.27028156
-5.023401252,-67.27105285
-5.01617701,-67.27182415
-5.008952768,-67.27259544
-5.001728526,-67.27336673
-4.994504284,-67.27413802
-4.987280042,-67.27490931
-4.9800558,-67.2756806
-4.972831558,-67.27645189
-4.965607316,-67.27722318
-4.958383074,-67.27799447
-4.951158832,-67.27876576
-4.94393459,-67.27953706
-4.936710348,-67.28030835
-4.929486106,-67.28107964
-4.922261864,-67.28185093
-4.915037622,-67.28262222
-4.90781338,-67.28339351
-4.900589138,-67.2841648
-4.893364896,-67.28493609
-4.886140654,-67.28570738
-4.878916412,-67.28647867
-4.87169217,-67.28724996
-4.864467928,-67.28802126
-4.857243686,-67.28879255
-4.850019444,-67.28956384
-4.842795202,-67.29033513
-4.83557096,-67.29110642
-4.828346718,-67.29187771
-4.821122476,-67.292649
-4.813898234,-67.29342029
-4.806673992,-67.29419158
-4.79944975,-67.29496288
-4.792225508,-67.29573417
-4.785001266,-67.29650546
-4.777777024,-67.29727675
-4.770552782,-67.29804804
-4.76332854,-67.29881933
-4.756104298,-67.29959062
-4.748880056,-67.30036191
-4.741655814,-67.3011332
-4.734431572,-67.30190449
-4.72720733,-67.30267578
-4.719983088,-67.30344708
-4.712758846,-67.30421837
-4.705534604,-67.30498966
-4.698310362,-67.30576095
-4.69108612,-67.30653224
-4.683861878,-67.30730353
-4.676637636,-67.30807482
-4.669413394,-67.30884611
-4.662189152,-67.3096174
-4.65496491,-67.31038869
-4.647740668,-67.31115999
-4.640516426,-67.31193128
-4.633292184,-67.31270257
-4.626067942,-67.31347386
-4.6188437,-67.31424515
-4.611619458,-67.31501644
-4.604395216,-67.31578773
-4.597170974,-67.31655902
-4.589946732,-67.31733031
-4.58272249,-67.31810161
-4.575498248,-67.3188729
-4.568274006,-67.31964419
-4.561049764,-67.32041548
-4.553825522,-67.32118677
-4.54660128,-67.32195806
-4.539377038,-67.32272935
-4.532152796,-67.32350064
-4.524928554,-67.32427193
-4.517704312,-67.32504322
-4.51048007,-67.32581452
-4.503255828,-67.32658581
-4.496031586,-67.3273571
-4.488807344,-67.32812839
-4.481583102,-67.32889968
-4.47435886,-67.32967097
-4.467134618,-67.33044226
-4.459910376,-67.33121355
-4.452686134,-67.33198484
-4.445461892,-67.33275613
-4.43823765,-67.33352743
-4.431013408,-67.33429872
-4.423789166,-67.33507001
-4.416564924,-67.3358413
-4.409340682,-67.33661259
-4.40211644,-67.33738388
-4.394892198,-67.33815517
-4.387667956,-67.33892646
-4.380443714,-67.33969775
-4.373219472,-67.34046904
-4.36599523,-67.34124034
-4.358770988,-67.34201163
-4.351546746,-67.34278292
-4.344322504,-67.34355421
-4.337098262,-67.3443255
-4.32987402,-67.34509679
-4.322649778,-67.34586808
-4.315425536,-67.34663937
-4.308201294,-67.34741066
-4.300977052,-67.34818195
-4.29375281,-67.34895324
-4.286528568,-67.34972454
-4.279304326,-67.35049583
-4.272080084,-67.35126712
-4.264855842,-67.35203841
-4.2576316,-67.3528097
-4.250407358,-67.35358099
-4.243183116,-67.35435228
-4.235958874,-67.35512357
-4.228734632,-67.35589486
-4.22151039,-67.35666615
-4.214286148,-67.35743745
-4.207061906,-67.35820874
-4.199837664,-67.35898003
-4.192613422,-67.35975132
-4.18538918,-67.36052261
-4.178164938,-67.3612939
-4.170940696,-67.36206519
-4.163716454,-67.36283648
-4.156492212,-67.36360777
-4.14926797,-67.36437907
-4.142043728,-67.36515036
-4.134819486,-67.36592165
-4.127595244,-67.36669294
-4.120371002,-67.36746423
-4.11314676,-67.36823552
-4.105922518,-67.36900681
-4.098698276,-67.3697781
-4.091474034,-67.37054939
-4.084249792,-67.37132068
-4.07702555,-67.37209197
-4.069801308,-67.37286327
-4.062577066,-67.37363456
-4.055352824,-67.37440585
-4.048128582,-67.37517714
-4.04090434,-67.37594843
-4.033680098,-67.37671972
-4.026455856,-67.37749101
-4.019231614,-67.3782623
-4.012007372,-67.37903359
-4.00478313,-67.37980489
-3.997558888,-67.38057618
-3.990334646,-67.38134747
-3.983110404,-67.38211876
-3.975886162,-67.38289005
-3.96866192,-67.38366134
-3.961437678,-67.38443263
-3.954213436,-67.38520392
-3.946989194,-67.38597521
-3.939764952,-67.3867465
-3.93254071,-67.38751779
-3.925316468,-67.38828909
-3.918092226,-67.38906038
-3.910867984,-67.38983167
-3.903643742,-67.39060296
-3.8964195,-67.39137425
-3.889195258,-67.39214554
-3.881971016,-67.39291683
-3.874746774,-67.39368812
-3.867522532,-67.39445941
-3.86029829,-67.39523071
-3.853074048,-67.396002
-3.845849806,-67.39677329
-3.838625564,-67.39754458
-3.831401322,-67.39831587
-3.82417708,-67.39908716
-3.816952838,-67.39985845
-3.809728596,-67.40062974
-3.802504354,-67.40140103
-3.795280112,-67.40217232
-3.78805587,-67.40294362
-3.780831628,-67.40371491
-3.773607386,-67.4044862
-3.766383144,-67.40525749
-3.759158902,-67.40602878
-3.75193466,-67.40680007
-3.744710418,-67.40757136
-3.737486176,-67.40834265
-3.730261934,-67.40911394
-3.723037692,-67.40988523
-3.71581345,-67.41065653
-3.708589208,-67.41142782
-3.701364966,-67.41219911
-3.694140724,-67.4129704
-3.686916482,-67.41374169
-3.67969224,-67.41451298
-3.672467998,-67.41528427
-3.665243756,-67.41605556
-3.658019514,-67.41682685
-3.650795272,-67.41759814
-3.64357103,-67.41836943
-3.636346788,-67.41914073
-3.629122546,-67.41991202
-3.621898304,-67.42068331
-3.614674062,-67.4214546
-3.60744982,-67.42222589
-3.600225578,-67.42299718
-3.593001336,-67.42376847
-3.585777094,-67.42453976
-3.578552852,-67.42531105
-3.57132861,-67.42608234
-3.564104368,-67.42685364
-3.556880126,-67.42762493
-3.549655884,-67.42839622
-3.542431642,-67.42916751
-3.5352074,-67.4299388
-3.527983158,-67.43071009
-3.520758916,-67.43148138
-3.513534674,-67.43225267
-3.506310432,-67.43302396
-3.49908619,-67.43379526
-3.491861948,-67.43456655
-3.484637706,-67.43533784
-3.477413464,-67.43610913
-3.470189222,-67.43688042
-3.46296498,-67.43765171
-3.455740738,-67.438423
-3.448516496,-67.43919429
-3.441292254,-67.43996558
-3.434068012,-67.44073687
-3.42684377,-67.44150816
-3.419619528,-67.44227946
-3.412395286,-67.44305075
-3.405171044,-67.44382204
-3.397946802,-67.44459333
-3.39072256,-67.44536462
-3.383498318,-67.44613591
-3.376274076,-67.4469072
-3.369049834,-67.44767849
-3.361825592,-67.44844978
-3.35460135,-67.44922107
-3.347377108,-67.44999237
-3.340152866,-67.45076366
-3.332928624,-67.45153495
-3.325704382,-67.45230624
-3.31848014,-67.45307753
-3.311255898,-67.45384882
-3.304031656,-67.45462011
-3.296807414,-67.4553914
-3.289583172,-67.45616269
-3.28235893,-67.45693398
-3.275134688,-67.45770528
-3.267910446,-67.45847657
-3.260686204,-67.45924786
-3.253461962,-67.46001915
-3.24623772,-67.46079044
-3.239013478,-67.46156173
-3.231789236,-67.46233302
-3.224564994,-67.46310431
-3.217340752,-67.4638756
-3.21011651,-67.46464689
-3.202892268,-67.46541819
-3.195668026,-67.46618948
-3.188443784,-67.46696077
-3.181219542,-67.46773206
-3.1739953,-67.46850335
-3.166771058,-67.46927464
-3.159546816,-67.47004593
-3.152322574,-67.47081722
-3.145098332,-67.47158851
-3.13787409,-67.47235981
-3.130649848,-67.4731311
-3.123425606,-67.47390239
-3.116201364,-67.47467368
-3.108977122,-67.47544497
-3.10175288,-67.47621626
-3.094528638,-67.47698755
-3.087304396,-67.47775884
-3.080080154,-67.47853013
-3.072855912,-67.47930142
-3.06563167,-67.48007272
-3.058407428,-67.48084401
-3.051183186,-67.4816153
-3.043958944,-67.48238659
-3.036734702,-67.48315788
-3.02951046,-67.48392917
-3.022286218,-67.48470046
-3.015061976,-67.48547175
-3.007837734,-67.48624304
-3.000613492,-67.48701433
-2.99338925,-67.48778562
-2.986165008,-67.48855692
-2.978940766,-67.48932821
-2.971716524,-67.4900995
-2.964492282,-67.49087079
-2.95726804,-67.49164208
-2.950043798,-67.49241337
-2.942819556,-67.49318466
-2.935595314,-67.49395595
-2.928371072,-67.49472724
-2.92114683,-67.49549853
-2.913922588,-67.49626983
-2.906698346,-67.49704112
-2.899474104,-67.49781241
-2.892249862,-67.4985837
-2.88502562,-67.49935499
-2.877801378,-67.50012628
-2.870577136,-67.50089757
-2.863352894,-67.50166886
-2.856128652,-67.50244015
-2.84890441,-67.50321144
-2.841680168,-67.50398274
-2.834455926,-67.50475403
-2.827231684,-67.50552532
-2.820007442,-67.50629661
-2.8127832,-67.5070679
-2.805558958,-67.50783919
-2.798334716,-67.50861048
-2.791110474,-67.50938177
-2.783886232,-67.51015306
-2.77666199,-67.51092436
-2.769437748,-67.51169565
-2.762213506,-67.51246694
-2.754989264,-67.51323823
-2.747765022,-67.51400952
-2.74054078,-67.51478081
-2.733316538,-67.5155521
-2.726092296,-67.51632339
-2.718868054,-67.51709468
-2.711643812,-67.51786597
-2.70441957,-67.51863727
-2.697195328,-67.51940856
-2.689971086,-67.52017985
-2.682746844,-67.52095114
-2.675522602,-67.52172243
-2.66829836,-67.52249372
-2.661074118,-67.52326501
-2.653849876,-67.5240363
-2.646625634,-67.52480759
-2.639401392,-67.52557888
-2.63217715,-67.52635018
-2.624952908,-67.52712147
-2.617728666,-67.52789276
-2.610504424,-67.52866405
-2.603280182,-67.52943534
-2.59605594,-67.53020663
-2.588831698,-67.53097792
-2.581607456,-67.53174921
-2.574383214,-67.5325205
-2.567158972,-67.53329179
-2.55993473,-67.53406309
-2.552710488,-67.53483438
-2.545486246,-67.53560567
-2.538262004,-67.53637696
-2.531037762,-67.53714825
-2.52381352,-67.53791954
-2.516589278,-67.53869083
-2.509365036,-67.53946212
-2.502140794,-67.54023341
-2.494916552,-67.5410047
-2.48769231,-67.54177599
-2.480468068,-67.54254729
-2.473243826,-67.54331858
-2.466019584,-67.54408987
-2.458795342,-67.54486116
-2.4515711,-67.54563245
-2.444346858,-67.54640374
-2.437122616,-67.54717503
-2.429898374,-67.54794632
-2.422674132,-67.54871761
-2.41544989,-67.54948891
-2.408225648,-67.5502602
-2.401001406,-67.55103149
-2.393777164,-67.55180278
-2.386552922,-67.55257407
-2.37932868,-67.55334536
-2.372104438,-67.55411665
-2.364880196,-67.55488794
-2.357655954,-67.55565923
-2.350431712,-67.55643052
-2.34320747,-67.55720181
-2.335983228,-67.55797311
-2.328758986,-67.5587444
-2.321534744,-67.55951569
-2.314310502,-67.56028698
-2.30708626,-67.56105827
-2.299862018,-67.56182956
-2.292637776,-67.56260085
-2.285413534,-67.56337214
-2.278189292,-67.56414343
-2.27096505,-67.56491472
-2.263740808,-67.56568602
-2.256516566,-67.56645731
-2.249292324,-67.5672286
-2.242068082,-67.56799989
-2.23484384,-67.56877118
-2.227619598,-67.56954247
-2.220395356,-67.57031376
-2.213171114,-67.57108505
-2.205946872,-67.57185634
-2.19872263,-67.57262763
-2.191498388,-67.57339893
-2.184274146,-67.57417022
-2.177049904,-67.57494151
-2.169825662,-67.5757128
-2.16260142,-67.57648409
-2.155377178,-67.57725538
-2.148152936,-67.57802667
-2.140928694,-67.57879796
-2.133704452,-67.57956925
-2.12648021,-67.58034054
-2.119255968,-67.58111184
-2.112031726,-67.58188313
